file_name,complexity_score,cik,filing_date
https://www.sec.gov/Archives/edgar/data/1466538/000146653816000058/a10k12312015.htm,0.6152979028205068,1466538,20160229
https://www.sec.gov/Archives/edgar/data/1370755/000156761916001893/s001209x1_10k.htm,0.3608045942451667,1370755,20160229
https://www.sec.gov/Archives/edgar/data/1576427/000157642716000149/criteo10-k2015.htm,0.2571192309680086,1576427,20160229
https://www.sec.gov/Archives/edgar/data/1433195/000143319516000016/appf201510-k.htm,0.2119247756090611,1433195,20160229
https://www.sec.gov/Archives/edgar/data/1381197/000104746916010549/a2227422z10-k.htm,0.2880379532361911,1381197,20160229
https://www.sec.gov/Archives/edgar/data/750004/000075000416000023/sgms1231201510k.htm,0.343908615408433,750004,20160229
https://www.sec.gov/Archives/edgar/data/1419581/000162828016011881/fdml-2015123110xk.htm,0.6228859767480547,1419581,20160229
https://www.sec.gov/Archives/edgar/data/1117480/000111748016000034/a20151231cmrx10-kdocument.htm,0.3388597465252517,1117480,20160229
https://www.sec.gov/Archives/edgar/data/1000694/000114420416084770/v431853_10k.htm,0.2416416288435722,1000694,20160229
https://www.sec.gov/Archives/edgar/data/1145197/000114519716000083/podd-2015x12x31_10xk.htm,0.2755073927817063,1145197,20160229
https://www.sec.gov/Archives/edgar/data/1492426/000156459016013652/hznp-10k_20151231.htm,0.3613666228646517,1492426,20160229
https://www.sec.gov/Archives/edgar/data/1170534/000119312516483558/d140117d10k.htm,0.4055968827488487,1170534,20160229
https://www.sec.gov/Archives/edgar/data/1070494/000119312516483533/d127067d10k.htm,0.1857754659053132,1070494,20160229
https://www.sec.gov/Archives/edgar/data/1162194/000116219416000182/fye2015form10-k.htm,0.3295325893579168,1162194,20160229
https://www.sec.gov/Archives/edgar/data/1010552/000156459016013635/plcm-10k_20151231.htm,0.6169257551232324,1010552,20160229
https://www.sec.gov/Archives/edgar/data/1142417/000156459016013630/nxst-10k_20151231.htm,0.1586477870857736,1142417,20160226
https://www.sec.gov/Archives/edgar/data/878526/000087852616000126/baby12311510-k.htm,0.3175637163097468,878526,20160226
https://www.sec.gov/Archives/edgar/data/1109354/000104746916010532/a2227490z10-k.htm,0.404242622572138,1109354,20160226
https://www.sec.gov/Archives/edgar/data/872448/000087244816000043/atml-201510k.htm,0.3603736118261381,872448,20160226
https://www.sec.gov/Archives/edgar/data/1273441/000127344116000052/gte-20151231x10kcurrent.htm,0.1660834932357257,1273441,20160226
https://www.sec.gov/Archives/edgar/data/1575879/000157587916000088/cacq2015q4form10-k.htm,0.3521028881702695,1575879,20160226
